1946.608704,349.517234,3497.3277020000005,-1716.496524,-29.848776,191.029494,3229.9779519999997,34.271415999999995,-1749.7573899999998,192.479857,-1.1847729999999999,-1384.164125,-494.013815,210.22453199999998,336.766669,-5031.004778,-267.480833,-1777.7066989999998,-241.778566,-60.322531999999995,6.244441999999999,258.385315,-3162.474795,63.81434599999999,-359.715031,-303.140479,227.40031000000002,-3525.589743,332.889998,0.0,0.0
2526.8613579999997,309.470723,3382.756542,-2266.900095,-40.448626000000004,202.884447,3258.666775,36.915363,-2326.264612,197.77634799999998,-0.302529,-2011.67723,-367.350353,229.167279,281.665389,-5459.625517,-129.67075400000002,-2339.973422,-117.20380800000001,-49.351358000000005,2.768475,274.21126,-3107.018863,75.04051199999999,-316.30408700000004,-268.47427999999996,166.40518799999998,-3427.952222,279.876201,0.0,0.0
2308.911143,297.025288,2949.5793120000003,-2047.6112739999999,-44.059129,196.614787,2796.105495,36.160181,-2118.945925,195.796408,-0.619243,-1813.755316,-396.569383,223.587252,273.62068999999997,-4825.206811,-164.40292,-2124.467581,-160.463093,-49.521411,4.366396,267.050486,-2688.037668,78.994161,-292.84740800000003,-254.986404,153.386644,-3003.339379,261.400103,0.0,0.0
803.1532589999999,189.26864,957.799086,-634.307369,-45.832507,123.62431200000002,934.40431,22.358247,-702.001751,115.673146,0.282099,-509.963441,-189.811932,133.131401,179.539471,-1521.882685,-49.300090000000004,-694.482971,-59.294629,-33.236202,5.680313,160.786831,-806.170384,63.60352099999999,-174.272301,-163.082252,91.51933000000001,-1027.342557,155.696351,1.0,0.0
2480.561466,297.56923900000004,2733.520627,-2222.750986,-28.849714000000002,201.060026,2563.55126,36.752334000000005,-2269.670891,205.602182,-0.8833979999999999,-1961.948423,-402.94861299999997,232.272586,274.182179,-4748.693837,-165.056232,-2285.492656,-150.954221,-48.960105,3.540953,274.38194500000003,-2455.0189379999997,64.967251,-302.031244,-253.448942,165.64019299999998,-2756.330342,273.891186,0.0,0.0
969.3208779999999,199.25076,1265.2784960000001,-799.998692,-41.157875,134.18085,1236.1792970000001,23.138310999999998,-851.775475,121.883182,0.14060799999999998,-656.403158,-196.750683,141.95103799999998,184.495624,-1970.3624,-48.743738,-853.1254529999999,-49.537727000000004,-31.666790000000002,3.807446,170.244209,-1101.639933,55.781597,-195.559933,-173.879226,104.42314300000001,-1324.277581,173.44519499999998,1.0,0.0
2008.4347510000002,295.691339,2765.402729,-1767.7228100000002,-47.831127,187.535013,2687.317514,32.857863,-1834.475112,178.213758,-0.11248599999999999,-1537.534193,-309.689132,206.091166,271.832195,-4380.4040700000005,-94.816784,-1840.948975,-90.00446099999999,-45.585481,3.0834490000000003,247.52200499999998,-2510.8723809999997,75.513345,-295.612056,-259.033933,160.416258,-2828.8143059999998,262.33574,0.0,0.0
1157.084409,213.03701,1528.4417230000001,-966.834415,-48.772135,143.494105,1464.296866,25.579801,-1034.735466,135.071866,-0.444349,-819.24647,-251.91952400000002,155.04969,199.34496299999998,-2404.354265,-90.713676,-1030.48504,-97.342987,-36.663393,3.25345,186.33135,-1355.461024,66.83710400000001,-200.772782,-183.780356,104.316345,-1601.673867,179.207537,1.0,0.0
1051.85007,204.85706399999998,1250.310978,-863.5712609999999,-53.174013,143.274948,1237.056529,24.067277,-936.20256,129.42154,0.24629600000000001,-737.054493,-199.34986999999998,150.633774,189.787425,-2032.048206,-43.989828,-927.123667,-55.264371999999995,-31.977018,4.036787,178.74850800000002,-1092.4491970000001,66.348337,-190.48119599999998,-178.329701,97.922965,-1332.44088,168.645873,1.0,0.0
969.7277869999999,188.218062,1183.840688,-783.725555,-70.410375,151.523251,1189.527409,24.088048,-861.9942289999999,122.34770400000001,0.30027,-694.416148,-193.657135,143.44436000000002,175.18143700000002,-1912.141951,-44.345628999999995,-850.4010599999999,-61.15608100000001,-32.672159,5.761979,171.85484499999998,-1059.7453460000002,70.71986,-170.801098,-163.245546,80.817785,-1299.647736,149.05281000000002,1.0,0.0
1559.616089,240.161502,1960.93597,-1343.443558,-58.720643,167.461947,1920.791707,28.754002000000003,-1420.2849529999999,151.13726200000002,-0.049381,-1186.262319,-254.479431,177.306005,219.197885,-3199.7291969999997,-72.258752,-1415.0490710000001,-79.33296899999999,-37.448721,2.024298,211.70614700000002,-1773.208325,74.444583,-230.107212,-209.576743,115.103559,-2050.156036,201.909335,0.0,0.0
1532.137886,262.17947599999997,2230.0580579999996,-1322.610486,-47.188635,166.970529,2155.052446,29.313260999999997,-1381.982208,154.852021,-0.122492,-1120.444303,-283.063003,178.31450900000002,244.020577,-3428.4540420000003,-95.595987,-1388.077588,-91.531593,-42.460498,3.79236,215.267777,-2007.387395,67.84680300000001,-260.895366,-228.84905899999998,143.963854,-2295.874457,232.748103,0.0,0.0
2174.667695,290.078689,2287.478625,-1907.9434079999999,-51.736598,202.850758,2104.837106,35.81159,-1981.787766,207.22773700000002,-1.205402,-1672.44938,-435.74126900000005,227.387839,283.321008,-4040.9464829999997,-207.56162700000002,-1981.3845809999998,-214.34170299999997,-56.160534999999996,4.342251,266.960473,-2025.234928,80.34568,-267.932204,-242.2435,156.327354,-2358.44137,252.929821,0.0,0.0
